,diag_0_0,diag_0_1,diag_0_2,diag_0_3,diag_0_4,diag_1_0,diag_1_1,diag_1_2,diag_1_3
2475,-1.392820872931653,-1.1111566483948596,-0.6371457078611619,-0.839487486407981,-0.44486531381327793,0.35777502065589,0.08447529686207125,0.2571215602635975,0.5127795090841295
2476,-10.158693981468776,-8.974294870841813,-0.9032412354553003,-6.689531029216913,-7.611047270184676,8.790102244014665,6.46458949969998,0.8618638145037713,2.24016658088074
2477,-1.2455702542077012,-1.1970843229699242,-0.9931770589041089,-1.490044146036946,-1.5141346195294907,0.1640102941272612,0.388818275021337,0.9599234384468597,0.8926089964527963
2478,-3.47038888056098,-1.9588949960619484,-3.6068250044689654,-6.311397669757738,-0.5609441150162059,2.1521193546946495,1.8487790027832836,2.8747328972087853,1.20742199116633
2479,-1.6485676187703253,-0.8290335719000959,-1.56169979348937,-2.3475278479488746,-0.9568491474352381,0.4963433201509492,0.06180605414007351,0.9828318982277442,1.567632064872639
2480,-3.7713758884316375,-1.0565339880609033,-1.817300277034469,-4.785063972644565,-0.8424422691283598,2.045650530907646,0.6520840069979671,0.3013256757286885,1.8619116004267824
2481,-1.1521575096600045,-2.1219224924996207,-0.707336384219305,-1.7564157777240152,-1.6051398186821206,0.1326978591579296,0.6708373743982046,0.6398631356271238,0.6466642208109755
2482,-10.758049360440458,-0.907959006046633,-10.838852250572959,-30.49366411489262,-34.8357666459236,8.767934949668534,0.09164516796392712,6.635302140036432,3.6868917736363263
2483,-1.0425194962585558,-0.6797698649614743,-0.3125585718510737,-0.6022084035488964,-0.3219948251034311,0.009342233419035732,0.5218210418881302,0.07612819626107195,0.32540087421158687
2484,-7.594034147156664,-0.9485167863498267,-3.394170456642507,-0.5248721046047448,-1.7843269954369592,6.07361968182025,0.03605510739700095,0.9133581965624983,0.0658481725451534
2485,-1.5396537870999107,-3.1777931341468544,-0.9053481277278029,-3.4597516060482874,-3.11634896207406,0.5491639684361294,1.3998467128180234,0.6121175661157543,3.451740490438224
2486,-1.0827330808369728,-24.084354594169554,-5.6529512224424225,-0.27575898886491235,-39.01095740645106,0.5770999256593918,1.6695892323188286,2.0053383334506814,0.17425023251312427
2487,-32.15812976516194,-0.9345210913083151,-39.52090415328463,-28.96569545209634,-19.324386928668293,28.50576589379812,0.27691188657492816,30.063454575793727,19.12198200959784
2488,-4.717833390735511,-0.8801019785954587,-60.93845939842594,-70.30434998035086,-77.97733912824874,3.230722798797694,0.7085010158456667,4.052305485153642,58.44269670945672
2489,-1.0802856171481485,-1.1431892575946119,-0.6001894219519575,-2.280069800683899,-0.7637537010592889,0.04850768979431476,0.47481446466318605,0.23892063470375083,0.16676081811830337
2490,-1.273340188900636,-0.7704799204298891,-2.181398889598808,-2.594577305321634,-1.1325929893059852,0.19427805820924524,0.08172236030147381,2.061429407892987,0.6392949392512041
2491,-5.351171595356337,-5.085360895982363,-1.4096197582921692,-0.9798727421993146,-4.188813199906734,4.234236507249593,3.472085576597714,0.5909294563534032,0.7817583437031302
2492,-2.140215393745357,-0.9326297950985238,-1.209129475840627,-2.1112320298362395,-1.3782570390565931,0.8961012042209038,0.19206139171256928,0.21363424258655647,1.0100471332980971
2493,-11.371924001512797,-32.43522012583473,-0.9596586936429956,-60.7622671656359,-2.744566410817056,9.481394337360626,30.908779402648342,0.3563378128254196,30.291511611465246
2494,-4.100524955240553,-0.9817561124889308,-3.7812163897387068,-3.576120678403731,-6.155081034274292,2.5630946744624343,0.3744582865857311,2.6645455742334647,1.2339163957321755
2495,-5.4644234442246695,-4.230917280346937,-1.0044265331377877,-3.8544899565608843,-3.164223043081107,3.691915147481506,3.4811274366535723,0.6599581500650398,0.30403308210222846
2496,-1.1379989527907828,-1.071211660104251,-1.5189021727218703,-1.355430364396097,-0.6058481213830927,0.07687822719383086,0.795342444525396,0.6034394820403557,0.43169595563553237
2497,-3.282727038239937,-1.2838030070144497,-2.4236448317010564,-0.7938827172402004,-1.2533006097701715,1.8163023078983533,0.8087264157128643,0.6204588209899164,0.09136560298929129
2498,-2.9290968242998945,-1.0892124744595642,-3.1910838261131165,-1.0945492577183744,-0.657190705001943,1.5171261398381048,0.651003546476875,0.7282776573572143,0.21902153389797885
2499,-1.3797613407764517,-1.0687008030386937,-1.2951448949140105,-3.9309938922615224,-4.587484350673138,0.2397553247536282,0.8794593714368676,0.07804945140606238,0.08406607856017383
2500,-1.3695979188936531,-2.068666375835801,-2.592009348323108,-0.22377578653263983,-1.5995163169636488,0.6014098451502693,0.10343239833298204,1.292795264176685,0.006000501298020983
2501,-2.943472873293478,-1.1527058565738513,-2.0162932753856633,-0.5966619719766243,-0.9715833625961704,1.825480759405063,0.17761677930028363,0.803643523963828,0.16764114085400703
2502,-5.809251569415092,-1.2362096479636635,-6.606016482702077,-1.1621091742573058,-3.433871800431963,3.821347502107847,1.1353425766273102,2.348528031753581,0.36192564179399833
2503,-10.025586375976022,-10.022319293743829,-0.9290468199703767,-8.206067987602303,-5.8331348238255325,9.667594753634377,7.1762200344140075,0.6266898203354512,0.4210041534322398
2504,-5.008752143493601,-0.8848143315566451,-6.745291624100517,-2.2211900351978633,-11.626619606246217,3.4528702181619217,0.11783005319167311,1.0471434744623689,2.199585186828266
2505,-1.6903186834511323,-3.091940169779935,-0.8154176589582999,-3.07652936452623,-3.76583718555366,0.5642534712618442,1.6159530790521461,0.8087560330869518,2.0242353293548865
2506,-1.5424989499149797,-2.7807295390662436,-1.6319803149852679,-1.8817862151663332,-0.6803662457513272,0.6864837546905099,0.590143713135799,1.539268934096718,1.2422818920597927
2507,-2.603425188654133,-3.2571526517698497,-0.9111875388715238,-3.0009940037471248,-3.3699343178443426,1.3205187337102806,2.060349452666695,0.6223810185612638,1.6157679648849026
2508,-3.9735962342972813,-1.3881303610985234,-4.32510007114999,-1.0589893785019873,-0.893829242938502,2.7748126728868527,0.37126314275292965,3.029698377992336,0.568349796476955
2509,-1.5899092367341183,-2.2911881113472155,-0.48800213082204824,-1.1350268945335444,-0.22929846188136263,0.9075981298034157,0.22054428201689025,0.02961608702139074,0.4953086271082246
2510,-5.682235247886489,-4.363783363222623,-8.46398719741703,-0.8480058035990239,-2.718126654278021,5.452917989213965,2.275759079922973,6.326066867349234,0.640117283503648
2511,-2.1668806681983432,-0.9235587475575436,-5.207092447698704,-2.886211177440051,-5.233597803492358,0.7962648714584707,0.708044994693918,3.476092093907954,1.7153987898682814
2512,-1.0161057927493293,-0.36547891021737205,-0.4926212087492098,-0.3370156777367161,-1.1262095344758312,0.002381298090146339,0.3502234969368051,0.2807150690568831,0.32100593779367204
2513,-2.3302002044638535,-1.6252516578650715,-1.4591363615281043,-3.6922121798725733,-2.250119024249769,0.8425368874613574,1.4431117478737265,1.286347456120401,1.5174123681649416
2514,-1.0697499845456908,-1.0818660430969613,-1.2217693526796007,-0.6223707458614711,-0.3464784840033046,0.040812129687817986,0.35043043098190996,0.6399985458810621,0.31387957600040384
2515,-2.009127018757377,-1.7002377070782184,-1.0152476504372612,-2.7915558116888546,-1.1500271016053287,0.6680971540972213,1.511096735559168,0.1316602500157136,0.15600177257062142
2516,-1.0186637422241736,-4.651167141243618,-4.2840983148961715,-4.580413791313411,-0.14191803131495911,0.020632206806701983,3.394886243782593,1.0137524406099767,1.812226980733738
2517,-1.2430899104264144,-3.1843341881918827,-0.2187987789457546,-4.475453150580072,-1.3646874157528786,0.5836473077638896,0.06914029586344303,0.0542129418973253,2.300359663713324
2518,-2.328322112723095,-0.9828585063755368,-2.6585092608529126,-0.9835877296024953,-2.162955570933335,0.9184628966595725,0.8986467747313441,0.17387040081165372,0.8569450587034925
2519,-3.3181644978106672,-3.2730529779552424,-0.793778886428145,-4.159409404530034,-2.497462310244632,2.760043614884417,1.236007468287388,0.3566565388538215,1.0924797717129526
2520,-5.515887649682447,-4.976165417171826,-0.9218837036527848,-3.533747817386733,-3.94097518850106,4.384849673543275,3.3243785443232805,0.31324194706969305,2.4553042328415313
2521,-1.8507790233135546,-1.588697060873512,-0.546887562722236,-1.632458530730256,-2.9317016863320724,0.9441820023656825,0.16952507066533207,0.5214888753143783,0.6670366261744172
2522,-1.4772116446116468,-1.1137742155499948,-1.440998639116245,-0.33717872839617447,-0.7649366721942186,0.34088734371873075,0.619512439278558,0.09327864376575362,0.06644003209535586
2523,-7.4347101198857235,-2.725779930405332,-0.9952611631874538,-4.947575232188489,-1.180398641510557,6.561165824027156,1.3127197235316144,0.526541170419948,1.7987638352697453
2524,-3.8213323879022942,-0.9786528826322067,-3.672475776790565,-3.503556431181672,-3.528114863648976,2.196371256966915,0.6424908742249784,1.629251315706528,0.035481116030919115
2525,-1.6768456895066322,-0.9764486143341422,-2.1256285714365997,-2.052116042545321,-1.3844828766545074,0.5188968842849936,0.3735796428522319,0.8249652567984148,0.5343739593632029
2526,-1.8038317151993435,-1.5896309949337442,-1.9700188102413023,-1.0477852826076175,-2.346462705797653,0.5606458118472938,1.3191863857361696,0.8060594215241884,0.4298601819535846
2527,-1.1083643972641852,-0.5693634523552364,-1.14884020331288,-0.36516697191952713,-0.6635378658678989,0.06088874408349802,0.004819974952815478,0.7836752800355123,0.007611191306188651
2528,-2.323013413136595,-1.8261225475767167,-1.8658151158349041,-1.3531050650844212,-3.1414146789661284,0.9811441611116021,1.4205408728250997,0.9686347771602379,0.899404157003145
2529,-1.448436463631902,-1.5391476694586201,-1.9932041435748566,-1.8143944810636634,-2.0984051967549853,0.24922066274606114,1.3677639939752537,1.569331551920302,1.7314245617196702
2530,-1.0388517444342418,-0.4716745272428867,-0.6500976376286793,-0.41642026130161586,-1.1097983818877308,0.008889521121428073,0.4688440469837018,0.19205082150581468,0.02555574117964058
2531,-1.140395101225379,-0.8870292203204706,-0.982603714428063,-0.6916664887763647,-0.5271946958930293,0.10919749069990377,0.0474037987410136,0.5902075611504558,0.6536803550582851
2532,-2.3440193834207776,-1.1438515421550304,-3.828577658681523,-1.3693905845415222,-1.1850135390039769,1.0470507878364477,0.4920141560390486,3.3615865452603146,0.09126016325244488
2533,-5.020932201141087,-1.0173430242482304,-5.600105449888115,-3.5152241178074783,-2.625842257127008,3.145094850110449,0.7051928079258912,3.227854512441304,1.3419694929182542
2534,-1.576925811396213,-0.7956078090014739,-8.44578170797113,-5.514512443472884,-6.592459794660421,0.42387514609406984,0.41685581088747786,3.677327628106504,0.12254776838019626
2535,-2.479720982271458,-1.3844554370162951,-2.174875974975254,-0.9637670235710826,-2.2386437687822287,1.3192603228314248,0.38636376256417354,1.53790309669378,0.7243152873355007
2536,-3.0011646600881607,-2.7914237695495174,-0.9761990078264641,-1.5172687002777485,-2.0503493971602746,2.073295744230476,1.0427508666760523,0.5856711214115062,1.0632429575212727
2537,-3.2212528312864883,-5.502761403382414,-4.45334027794882,-0.8568063306397586,-3.7846864984685396,2.433612475258069,4.499602552195852,2.1186428191825426,0.7783067829777739
2538,-1.4475981855003157,-1.1138802823229976,-2.0985321642981867,-1.383264865934687,-1.118837302308419,0.28226528681085544,0.6263471319632592,1.4161233986245099,0.5942482129938567
2539,-11.756117593697688,-8.083501548684975,-2.6042798301794123,-0.8782340931439008,-7.7079932991217355,9.835793722438991,7.118385632252694,1.6055887250384657,0.1687889086914196
2540,-5.129565447611126,-1.4708613879426358,-1.8641847217287895,-1.5296657669275993,-4.590540804994151,3.0285271052573273,1.1244487338398153,0.9631060952423067,0.273654555746398
2541,-1.8856309385392653,-1.3902333924529022,-1.0666980980183156,-2.768800290283602,-3.0921857505879355,0.5428506791053629,1.1780871851066994,0.32789769732981133,0.7771683797139219
2542,-20.135929107993515,-0.9398483970878907,-12.760449994108425,-18.662279815134564,-22.731787018167505,17.597937636097594,0.14998434951131087,10.25763611611322,13.276447823706707
2543,-2.075088133999189,-2.432376247787983,-0.800266719516407,-1.5401719953453812,-1.1723971780070357,1.120568317889773,1.0553112012332515,0.0075712408890947856,1.5322470226834868
2544,-2.067913134559349,-1.1355213700854374,-2.2338421829438095,-4.091335579383217,-1.458108451295034,0.771789896507039,0.44294317914185166,2.139958996988178,3.7846959193482124
2545,-1.3200766467633234,-0.9545084652942674,-2.3690460828497195,-4.025974427209995,-3.9525891431510605,0.187765613329261,0.918572543577347,1.3664876249529139,3.2366551169461353
2546,-1.718843507418892,-1.3244608259051887,-1.3199322424024493,-1.21675743714264,-2.404523631448147,0.5490292718230397,0.676451478696295,0.42344819617020024,0.5833897203764737
2547,-1.2984285635679729,-0.8956960876379327,-0.9536508097641118,-1.3094905927418288,-0.623052770718021,0.21101776945667958,0.2533035138876832,0.002659315550075366,0.65858218620277
2548,-7.366780533016261,-0.9018886266742189,-8.75878509168835,-5.954202972253142,-8.934001851218913,5.611350539713023,0.06813517346499733,8.016295766844094,4.310802229882128
2549,-2.451488844675652,-3.375536205623417,-3.603340110789129,-0.6183421051479864,-3.6794648576020426,1.5288258266628663,2.814166677610759,1.0451531943032089,0.28912252973778163
2550,-6.129323924950896,-0.9257588571138734,-26.300827920967407,-5.148600194650124,-18.966346093545397,4.3193681954689795,0.8046835063707249,9.56351126846254,3.9808936357035263
2551,-6.261951858729649,-1.9288850834141589,-4.346744211946708,-2.185410585073253,-1.0974556177795634,4.7746374535587535,1.037466205292214,2.810658921723292,2.074032302877175
2552,-6.2852468399140795,-4.185933809078805,-3.880921595956339,-1.3719898679403872,-0.42525960658544054,4.488326094966208,3.923055857225235,3.293988243577695,0.08609752348929693
2553,-1.1100571217738124,-0.8453197630930204,-0.9164358778366917,-1.788646496631237,-0.626605070768196,0.04366954440792779,0.6270754000811478,0.6139112338093698,0.563728241995998
2554,-8.30946334643326,-1.8770103249569188,-2.3135345448767133,-1.6931642013625172,-0.6465171414509129,6.205356655589255,1.6330751040549003,0.4299257706742347,1.175432730229153
2555,-2.2200831311012337,-1.6070725053005557,-1.1840389534914955,-15.20248722573618,-2.1439676604470965,0.9422923444943097,1.0482444643932447,1.0305066012097313,4.841559408045275
2556,-1.6428649451411073,-0.8639277901609731,-2.354370950904035,-3.1116496128720126,-2.9102988456291463,0.4097758357282589,0.5264520935149533,1.1778919711336728,1.6193286108728089
2557,-1.5214101709208392,-3.677537783410048,-1.82545499622959,-0.9144418163729859,-0.9661829277719125,0.7517404671452897,1.2013167113784442,0.6472696200875784,0.885349941821767
2558,-1.5830265291201726,-2.071100627734829,-2.40278695994896,-0.705183011582908,-1.2176610186731391,0.5870748435757127,1.1188741931142028,0.5949446154952629,0.6146206500757697
2559,-6.181185843945562,-5.409370473916182,-4.424675998297851,-1.041424509033288,-0.9765266946084915,5.871885104336738,5.200768024461617,1.5120329514574657,0.5099204874134076
2560,-1.1657601558156176,-2.355174885932135,-2.8540835739935293,-0.9595678714807971,-1.352868049493968,0.11304825353534717,1.383161651501761,2.7451291692906086,0.5682101261930915
2561,-1.991079471217713,-1.6390884055644497,-1.2772859124123954,-2.122161564893808,-1.6097562132757541,0.6310931822520391,1.5084942723627657,0.3787665081937776,1.3917886693334376
2562,-1.331812556565607,-1.3357619783442267,-2.198261640533106,-1.955312417982684,-1.488126851192961,0.1763745516646293,1.1725278721313126,1.6153458471629536,1.82001310561204
2563,-1.8268331057306897,-2.9042813104364438,-2.0019013711068063,-0.48472730814305065,-0.9218856555010807,1.5044219597160655,0.32646059357689694,1.1314120358623334,0.1271181218372416
2564,-4.113992977142119,-1.0179894780712366,-4.448593463499544,-5.048401137448771,-4.386341035155718,2.237610882815752,0.7556761158560543,4.053197746934532,3.5521348562660875
2565,-62.28407361097269,-0.9419629458302354,-81.1694768618526,-37.725105636161416,-44.55674024522818,57.00019664792357,0.2202672939253647,75.89929892674677,37.404795828687455
2566,-1.0754496110785894,-1.1739770063871553,-0.9016999371001426,-0.44526216307866007,-0.8979542105226148,0.04104168001262004,0.7266832151357515,0.1734676805089115,0.10961568243373544
2567,-5.924236817549925,-1.6098543262026002,-1.026531029305566,-1.971114895079777,-5.409322045170993,4.148665176253261,0.7392559790663158,0.4838938431631293,0.4243020632612951
2568,-1.1342048490274619,-1.379539458295149,-1.6453835380696977,-0.472866806854296,-0.8685227100548464,0.076835152948779,0.5960159401637506,1.0425892540429114,0.2704361808145125
2569,-1.7267776555413703,-1.0922762298311663,-0.9186681574361364,-2.5543832068620507,-1.5658218813071394,0.6342044215654176,0.17867131797483396,0.5908479274135429,0.4259120853222593
2570,-5.93397381633246,-0.9666330356158652,-9.819955159500534,-8.342301483203528,-4.64304092366653,3.8405052015365886,0.739830888626469,9.169445944833742,4.693180356869203
2571,-4.095115748705034,-1.5177921527607299,-1.1582149827738155,-1.5934590984455872,-3.319004514665641,2.492766071427766,0.6856608675806138,0.755915652442322,0.13846594571224197
2572,-1.6311918615135599,-1.1596271947795647,-0.44186223998622354,-0.29104731131986494,-0.08848939495675329,0.6938043043168494,0.010141251647337477,0.15346149858102365,0.14568783131430674
2573,-1.1269325697391817,-1.296564091311255,-0.5593487790388438,-0.3946733228374008,-1.3078464830574743,0.06309106988622211,0.8361419987474794,0.02330684229916657,0.37668020524806434
2574,-12.721474354364878,-1.376281043250242,-14.384365695207117,-1.7042054552866488,-0.8994174052365991,11.191311449280068,1.0384366442200095,3.6171659910789726,1.268235550091639
2575,-1.2725176175139972,-2.0929206305894947,-0.8627300621563551,-0.8571875139304008,-2.5224428881356116,0.26851180237102173,0.6579669649395157,0.3470240722509063,0.4308149425361621
2576,-1.2468036281414732,-1.0000858557097547,-1.8361076326963615,-1.2273655452096872,-1.3039761644181993,0.1325193791166847,0.788181791104853,0.8983841048593215,0.49419311085521045
2577,-1.4844538179011564,-2.6372947054943876,-1.7275154475899979,-1.8363473371602017,-0.23590420390004105,0.9131232437364294,0.21132577643035483,0.7585026832817204,1.0567703207263253
2578,-1.3257424095788175,-1.4943706222206175,-1.3961678603155874,-0.85596759987697,-1.5588976362885076,0.2936925789528664,0.3298162216482961,1.367318043259044,0.18121469485422934
2579,-1.3412184622100094,-0.8927524260160645,-1.4890451426592457,-1.3373851531746448,-1.48109288906201,0.21221243285161337,0.3808890505383911,0.8143701820260583,0.22736757030409427
2580,-1.128707126346114,-1.0030742075553132,-1.4468950833873477,-1.0527303124652934,-0.5560206596699128,0.08366828176879403,0.5179564927611805,0.2169896733379662,0.838453162046236
2581,-1.1514330461870756,-1.3092350023254047,-1.2931082663857085,-1.12870453225836,-0.05985116772608331,0.18101215594746942,0.05934606579262941,0.11179553897325858,0.5905678096976731
2582,-1.6152036076093585,-3.2497237016899283,-0.6436481012240356,-2.5326540863317204,-2.5366552535377282,0.8273426287322236,0.6372502038311725,0.5956682989997529,2.1083936751061207
2583,-22.65709846501264,-13.479113558000575,-0.9308364445283813,-7.820045449917226,-14.241002075458319,21.68890151306713,10.413780432887846,0.8387380411113853,0.8530698281581692
2584,-1.0416891548844078,-0.9880942261570901,-0.5655170249552322,-0.45028771573378307,-0.7956298972951463,0.01329092827157385,0.6379059743223041,0.2865033833602719,0.2811320512152161
2585,-1.1084240372315028,-1.2009075332120536,-0.5596760252816758,-0.6394521249439613,-1.9309403208507796,0.08494065446173363,0.15733845905635155,0.5071739688118779,0.24963241944193748
2586,-2.668221995968225,-1.3077748407624281,-3.681001765953625,-2.0108589587555925,-1.455024848017697,1.2428093144877008,0.8944533522745775,1.9325094853076354,1.737807366477503
2587,-2.1680309984910657,-1.386055616309425,-2.0998960910928783,-0.5345037082302254,-0.3586003843931023,0.9582107506171934,1.2229075097973072,0.05473559834537826,0.28597420170080307
2588,-1.0454791424480392,-1.1700641451600358,-0.39984896814490195,-0.182853581253187,-2.070567516488624,0.01691460011198814,0.5484166391056596,0.09627739966062164,0.1499181703575421
2589,-2.226710128497279,-1.4015162739296418,-1.8862258757897734,-0.2916765071197053,-1.6709007808506409,0.9981467792174034,1.151178367454139,0.0495207586202841,0.13739957479199658
2590,-1.0902984978255887,-1.026477257050721,-0.40027902798540155,-0.5712672943149477,-1.235911660241802,0.06829484674093778,0.1409617370896249,0.0062628011226228755,0.37600968637318805
2591,-2.6376608133829476,-0.9753465808382114,-1.6493522051262322,-2.2213989704565176,-1.5441829540609493,1.244420484567668,0.4523426109402027,0.04121009948224088,1.27966866346416
2592,-3.8096856335865845,-6.165495037736633,-0.9156173846437472,-4.322069179120782,-2.733995306243958,2.96972150929839,4.150510741889314,0.22228633598375117,0.786736023590417
2593,-21.41724297596835,-0.9416252455605307,-12.772472507889171,-7.838542526102349,-10.539831260500666,18.898953125685182,0.1577624843196835,1.826249830631819,7.483676563245043
2594,-2.1667861492482094,-1.1380291975617745,-0.9480861591775912,-3.0692718733673248,-3.3386146620354635,0.9531524222316293,0.34520796506489027,0.13127540240104874,2.8762201405573986
2595,-1.0918706164470178,-1.2363287418822075,-0.459741742507982,-1.077710533202618,-0.9635760986739126,0.06878651954139181,0.20078086013776947,0.2899757840144604,0.7953695796105531
2596,-14.991464108638214,-3.6998407120901455,-1.185349269179431,-0.6345880685768294,-2.3360745230441804,11.549820402621451,3.4983338978642227,0.09145631484572295,0.5785513605296121
2597,-1.9316499493023507,-1.3525320610618963,-1.8012045756368347,-0.35723792340404537,-1.4846347221527645,1.0501641596720033,0.05964607531010866,1.7389505701543726,0.05145119801003105
2598,-1.1709878794990112,-1.2246682214775582,-2.7598825215270466,-1.0179091447150923,-3.8619611794526754,0.08658129790008787,1.001843683397581,2.4423253167735255,0.8185412682918175
2599,-3.766764220081508,-0.9345636444457337,-2.559120465004772,-2.5703623468570513,-0.9337565563010528,2.0197416468974896,0.7116023601649524,0.010116249644434612,0.906281355263759
2600,-1.3088919188424823,-1.0650962815421812,-1.0940255585363754,-0.5156604600619416,-2.4820614006973294,0.23043186776502284,0.26371304608680324,0.3639230382491277,0.24199586156064362
2601,-13.727218615315856,-1.7745667587763634,-16.73626041659871,-0.7852993917492693,-2.0663380251072465,13.437808319435593,0.7095604054577814,10.411323392739034,0.2802987681553026
2602,-1.5180477122020148,-2.1054295769735845,-2.7853707183037515,-0.48905653448235803,-1.7646943488432854,0.481871313488348,1.9844080847892207,0.33524007685013046,0.22652660770988797
2603,-3.5927016141117316,-1.7926308709757717,-5.190186115676853,-13.626949901470722,-0.7635155144101973,2.5051585567812236,0.6965487418947253,4.708245499501568,11.10963660246316
2604,-2.4171638155622186,-2.5840656995357634,-0.7093645128482412,-8.769457970019033,-4.379414037954723,1.528438523461715,0.9655279590930206,0.19089360176091966,0.7675303745815923
2605,-2.416886065063303,-1.7042279943252308,-1.1177261685546036,-2.1374657777489894,-3.017647625166073,1.1144705724660755,0.9127330215005272,0.7769921252153495,0.5411866253161813
2606,-3.4548814765743683,-4.319880415390419,-0.9053432579865835,-4.224588582487263,-4.132332634356758,1.9148780324298749,3.6235965493765563,0.43262084747699026,1.2680618243284216
2607,-5.2954216050019305,-1.374365753172863,-4.60249778547252,-8.92671044437097,-0.666712692587611,3.8546548483336154,0.8347162868845754,1.4002112978029115,7.539743517677293
2608,-1.1079183792516791,-0.9917919242540364,-0.7322503998443273,-0.8942931880443932,-0.3967077692201616,0.06267505665286591,0.3972739654886598,0.08740972794307666,0.839152561065426
2609,-3.243766601708986,-1.9791960925101477,-1.1338323289375598,-3.7249859563922207,-3.7103380192112536,1.483785858881491,1.867486482820778,0.48926630399318566,2.221506058804473
2610,-2.8512103072624604,-3.2347520609188005,-1.2329126411874225,-1.4420494800350054,-3.2466584299159233,1.4135428340511165,2.6736256150386195,0.6179736539768815,0.4837355977357871
2611,-1.376662194322354,-0.8224124984729655,-1.8431630431597368,-1.4845257390155409,-2.1896090130156742,0.23027513971168342,0.3046662953967393,1.4621545729738537,0.23031207169339096
2612,-1.2090626940973541,-1.668239936303648,-0.6704161440055271,-1.4622081304520125,-4.320230843012422,0.1049075059515951,1.3398292130291194,0.20094314694394774,0.8080582208640708
2613,-3.12961791075702,-1.8611667349484622,-1.0905439287613836,-1.1089028609625706,-2.9983397723560534,2.3423147505083075,0.3471662629440558,1.075983879217053,0.6302295734976094
2614,-3.0477420904458508,-4.95764366102398,-3.4738568378393335,-1.6160621426438622,-0.7958411060044641,2.1891325013503966,4.606160774240504,1.2378473183306822,1.015426403376192
2615,-1.4682507236715336,-1.2201306195202255,-1.1985913262620707,-1.4433447722126724,-1.1284838432985647,0.33290652555823586,0.5415330239945803,0.5975639732424353,0.4664419819113373
2616,-1.4849722648515307,-1.0696865473331767,-1.8217671494575578,-2.1060849540595465,-0.3444393016943619,0.44003426805753837,0.2136749545256916,0.21842004727863518,1.4008913612540344
2617,-4.676656883161544,-1.4355501486732154,-1.748826372248886,-1.591281631469202,-2.67019368258365,3.053387125994504,0.5747713680236751,1.6206646107679292,0.520025787068463
2618,-1.068124571587433,-2.432320910982741,-0.30207477682403966,-3.346462984571034,-0.9946408921393677,0.08137705357691716,0.26636251587710735,0.2469442051916414,1.3660404827354886
2619,-1.812029425747123,-2.1333218215600867,-1.2157378148684856,-1.7587233324064808,-2.7386463942977417,0.6190255067580444,1.422501911122792,0.7386290152041605,0.7634139994838692
2620,-2.6606682341157826,-1.518752435292817,-0.9689062146254975,-1.4000954815574587,-3.216119848118203,1.395882630179166,0.5828516262759628,0.4590087260446599,0.13167087119254048
2621,-2.1479667272160787,-2.801569814799071,-1.3365489411354559,-0.6318929252927089,-0.41297502904816574,1.9510835202957577,0.36914991683015275,0.5100973596833283,0.27637972186977366
2622,-1.8973317957706763,-1.5424072197345147,-2.834676288270596,-0.5748339229826236,-3.0159279382191517,0.8699025489613142,0.535010145704086,1.1301131436966574,0.25399143242210015
2623,-1.540006836429518,-1.2399863821763597,-0.6351061805397821,-1.4598224304325207,-0.8604050701775001,0.4746788653399891,0.23622057409529948,0.07545234436970341,0.8717523174825791
2624,-1.0759462343708341,-0.6303946493264,-0.9831618542392921,-0.6972309806652565,-0.9956096099319458,0.04266083645590855,0.07374428071927465,0.3756091755674195,0.16839881715570898
2625,-1.107364196508769,-0.6304982979353306,-0.696063766600326,-0.7399987095663586,-0.8811672416868654,0.046748299228247574,0.14920500918886762,0.5700882588775475,0.36571237304473336
2626,-1.6560885466936515,-1.1729754368340568,-1.3752181592151835,-0.14351504201513976,-1.681069041499895,0.4583738162250441,0.8800785972070135,0.008437399583408698,0.060175827007777724
2627,-58.88072427504616,-0.8825771712550766,-72.39963943273342,-16.564265929267144,-37.15284141816969,50.48517016352496,0.28353622157718206,25.905460477120965,11.067506860733626
2628,-1.9386642575700421,-3.165917093609543,-1.2550460735395248,-1.2485490919537074,-3.9228033234919324,0.8068828208038541,1.9108821973795487,0.7631491662472757,0.9686045054790798
2629,-4.323716508745443,-3.735466614539889,-1.2169753419984823,-4.229741565978848,-1.7911258994891215,2.329843287691597,3.517830471815325,0.7536213685182449,3.2109428378333176
2630,-1.4912702838450365,-4.043260048132419,-2.4629807314903065,-3.7211259328311144,-0.5958431217336326,0.5110525571648857,3.0478261425480606,1.2006844729434045,1.8653559481425752
2631,-1.6713133030882625,-1.244734459817662,-0.7735712435905068,-2.4395758481828977,-1.3565584890996467,0.5956305997138246,0.30165053299859873,0.06492697991128571,0.3360596709648695
2632,-3.653097244500426,-1.9092899228443259,-0.7581053417738604,-2.5729634256289184,-3.3058869027532967,2.991037702981769,0.3674438696359593,0.6497742163883842,2.3356920941429435
2633,-3.4147211319205244,-1.184078077016933,-2.473397064798344,-0.5053200398505227,-3.009662849300181,2.312655092460622,0.25231311908410975,0.5730606305294313,0.4849162541264406
2634,-1.7355878844292698,-3.681544199194246,-1.1369905842415096,-0.8616777325944857,-3.9888548100258276,0.5026170985511879,3.656347298431745,0.27951636689451004,0.4933487804168802
2635,-1.06323446883262,-0.906066828635742,-0.7873116068605285,-0.5073292364481751,-0.446669238848233,0.025186707169387892,0.7361837521824384,0.1379562034298078,0.15014359812698078
